_id,review,lem_review
65496e592042bfa2da027090,service dana or dayna wa just wonderful and she guided u to pick out a delicious meal we are outside on a cooler night but their heater made it very comfortable the food really wa special and creative we loved it and knew it set the bar high for san fran dining would absolutely recommend it more,service  or  wa just wonderful and she  u to pick out a delicious meal we are outside on a cooler night but their heater made it very comfortable the food really wa special and creative we  it and knew it set the bar high for san  dining would absolutely recommend it more
65496e592042bfa2da027091,celebrated my husband birthday with family drink were delicious food wa creative and tasty staff esp main server dana wa gracious and hospitable everything wa great until they ceremoniously brought an unordered choco mousse and whipped cream dessert with a candle at least dana made surw to tell u we will be charged for it seriously did they expect me to push it back and say no thanks while everyone wa singing happy birthday couldnt they have put the little candle on the granita yoghurt dessert my husband ordered that wa a totally cheap move the bill wa couldnt they just have shown some gratitude and class whoever had that idea their parent didnt teach them whats not cool more,celebrated my husband birthday with family drink were delicious food wa creative and tasty staff  main server  wa gracious and hospitable everything wa great until they ceremoniously brought an unordered  mousse and whipped cream dessert with a candle at least  made  to tell u we will be  for it seriously did they expect me to push it back and say no thanks while everyone wa singing happy birthday  they have put the little candle on the  yoghurt dessert my husband ordered that wa a totally cheap move the bill wa  they just have shown some gratitude and class whoever had that idea their parent didnt teach them whats not cool more
65496e592042bfa2da027092,this shabby chic restaurant ha a great staff only wish the food wa equal to their enthusiasm most of the food is a riff on down to earth dish but elevated to gourmet status with unusual ingredient except for the donut and the liver pate it felt like a place millennials with lot of money go including sf tax and tip is not worth it the shrimp taco and beef lumpia are very ordinary the sea urchin and the lunette pasta were too much of a strong taste for one person and should be shared dessert were uninteresting except for the gratis birthday cake which wa delicious the fried sardine wa dreadful more,this shabby chic restaurant ha a great staff only wish the food wa equal to their enthusiasm most of the food is a riff on down to earth dish but elevated to gourmet status with unusual ingredient except for the  and the liver pate it felt like a place  with lot of money go   tax and tip is not worth it the shrimp  and beef  are very ordinary the sea urchin and the lunette  were too much of a strong taste for one person and should be  dessert were uninteresting except for the gratis birthday cake which wa delicious the fried sardine wa dreadful more
65496e592042bfa2da027093,despite booking table had a minute wait outside for table to be ready show popularity compensated with a couple of gift bite which made u smile ordered food to share with the table generally delicious though slightly disappointed with the noodle staff very helpful and enthusiastic bill for of u more,despite booking table had a minute wait outside for table to be ready show popularity  with a couple of gift bite which made u smile ordered food to share with the table generally delicious though slightly disappointed with the noodle staff very helpful and enthusiastic bill for of u more
65496e592042bfa2da027094,reservation recommended very popular unusual menu item you will want to try many of them plan to share with your tablemate very informal atmosphere and dress warm and attentive service difficult parking,reservation  very popular unusual menu item you will want to try many of them plan to share with your tablemate very informal atmosphere and dress warm and attentive service difficult parking
65496e592042bfa2da027095,hand down one of the best restaurant ive ever dined at everything wa perfect from start to finish we had a pretty late reservation at but it wa well worth the wait my hubby and my bff shared all the dish and at first i didnt think there wa enough food but there wa definitely plenty see my photo for specific everything we ordered is a must didnt get a photo of the bread but you have to order that too i mean it just bread but it good bread with good butter our server went above and beyond forgot her name but i think it evelyn she wa so detailed and wa very attentive we never had an empty glass of wine champagne and food delivery wa timed perfectly note parking wa easy and corkage wa i think at the time of our visit mid november a vax card wa necessary to dine inside would definitely come back again more,hand down one of the best restaurant  ever  at everything wa perfect from start to finish we had a pretty late reservation at but it wa well worth the wait my hubby and my   all the dish and at first i didnt think there wa enough food but there wa definitely plenty see my photo for specific everything we ordered is a must didnt get a photo of the bread but you have to order that too i mean it just bread but it good bread with good butter our server went above and beyond forgot her name but i think it  she wa so detailed and wa very attentive we never had an empty glass of wine champagne and food delivery wa timed perfectly note parking wa easy and corkage wa i think at the time of our visit mid  a  card wa necessary to dine inside would definitely come back again more
65496e592042bfa2da027096,the service wa excellent our server stephen discussed menu option and wine pairing the restaurant accommodated food allergy i had the black cod for an appetizer and the duck confit for my entree the food wa delicious my dinner companion had the black cod for an appetizer and oyster and salmon tartar for entree great food great service more,the service wa excellent our server   menu option and wine  the restaurant  food allergy i had the black cod for an appetizer and the duck  for my entree the food wa delicious my dinner companion had the black cod for an appetizer and oyster and salmon tartar for entree great food great service more
65496e592042bfa2da027097,what you should know make reservation due to covid there is seating built out onto the street there are heater so each seating area is warm general food and service wa exceptional dana our server wa amazing there wa no need for a menu with her knowledge of the restaurant s food she asked about food allergy and dietary restriction and vividly described each item we asked about vegan item are available on request cocktail are crafted for the establishment and are worth the price special is a word that aptly describes our meal at rich table from the memorable food to the truly attentive service this is a place i hope to have the privilege of dining at again more,what you should know make reservation due to covid there is seating built out onto the street there are heater so each seating area is warm general food and service wa exceptional  our server wa amazing there wa no need for a menu with her knowledge of the restaurant s food she  about food allergy and dietary restriction and vividly  each item we  about  item are available on request cocktail are  for the establishment and are worth the price special is a word that aptly  our meal at rich table from the memorable food to the truly attentive service this is a place i hope to have the privilege of dining at again more
65496e592042bfa2da027098,an impeccable dining experience the food wa amazing and the service wa on point each dish wa a different but perfectly prepared ensemble for surprise and delight your taste bud i dont like mushroom or liver but when they prepared it i could not get enough of them perfectly balanced bite of umami and amount three gal we ordered dish worth every bit of what we paid and most definitely will go again more,an impeccable dining experience the food wa amazing and the service wa on point each dish wa a different but perfectly prepared ensemble for surprise and delight your taste bud i dont like mushroom or liver but when they prepared it i could not get enough of them perfectly balanced bite of  and amount three gal we ordered dish worth every bit of what we  and most definitely will go again more
65496e592042bfa2da027099,we went in for happy hour and wished we had made a dinner reservation so we stayed and had the best meal of our entire vacation in san diego amazing would be an injustice this is the best food in san fran bar none adam wa our server and wa knowledgeable and friendly put this place on your travel listmore,we went in for happy hour and wished we had made a dinner reservation so we stayed and had the best meal of our entire vacation in san  amazing would be an injustice this is the best food in san  bar none  wa our server and wa knowledgeable and friendly put this place on your travel 
65496e592042bfa2da02709a,this wa recommended on several site about great place to eat in sf they were not kidding six of u absolutely loved it two were from new orleans and stated it wa the best place they had ever eaten the service wa top shelf the restriction all restaurant are currently under during this time are challenging and they handled it with grace and class every single dish wa delicious but could someone just make me pound of that honeycomb brittle make a reservation and don t be late more,this wa  on several site about great place to eat in  they were not  six of u absolutely  it two were from new  and stated it wa the best place they had ever eaten the service wa top shelf the restriction all restaurant are currently under during this time are  and they handled it with grace and class every single dish wa delicious but could someone just make me pound of that honeycomb brittle make a reservation and don t be late more
65496e592042bfa2da02709b,i had dinner with friend tonight at rich table in san francisco excellent meal with equally excellent service it not tapa but we definitely ordered that way ordering multiple dish from each portion of the menu everything wa excellent the wine list is good if not perhaps a little eclectic put rich table on your a list hard to get in but worth it more,i had dinner with friend tonight at rich table in san  excellent meal with equally excellent service it not tapa but we definitely ordered that way  multiple dish from each portion of the menu everything wa excellent the wine list is good if not perhaps a little eclectic put rich table on your a list hard to get in but worth it more
65496e592042bfa2da02709c,my wife and i first heard about rich table from an old friend more than a year ago we don t get to sf a often a we used to and remembered this name on a recent visit what a wonderful surprise two of the meal we ve had in sf this past year were disappointing especially considering the reputation of the restaurant our food wa very interesting and tasty our server were warm and friendly a if we lived in the neighborhood a we left dinner we both asked ourselves how soon we could get back to rich table more,my wife and i first  about rich table from an old friend more than a year ago we don t get to  a often a we used to and  this name on a recent visit what a wonderful surprise two of the meal we  had in  this past year were disappointing especially considering the reputation of the restaurant our food wa very interesting and tasty our server were warm and friendly a if we lived in the neighborhood a we left dinner we both  ourselves how soon we could get back to rich table more
65496e592042bfa2da02709d,warm place with wonderful staff exceptional food prepared in the open kitchen great cocktail will come again,warm place with wonderful staff exceptional food prepared in the open kitchen great cocktail will come again
65496e592042bfa2da02709e,this is a highly regarded restaurant that we were both pleased about and disappointed in the service wa exceptional a with knowledgeable and helpful staff throughout the outside sitting area is one of the nicest of all the covid era outside dining area table are comfortable at a distance from each other there are lovely planting and a nice barrier another a the food wa a disappointment however among the four of u only one had a truly exceptional dish the radiatori pork ragu the quail and sea bream were fine but didn t live up to our expectation nor did the spaghetti apple tart with gelato wa delicious a word of caution the inside space wa full and very very loud if you re looking for a quiet evening sit outside so a mixed bag more,this is a highly  restaurant that we were both  about and disappointed in the service wa exceptional a with knowledgeable and helpful staff throughout the outside sitting area is one of the  of all the covid era outside dining area table are comfortable at a distance from each other there are lovely planting and a nice barrier another a the food wa a disappointment however among the four of u only one had a truly exceptional dish the  pork  the quail and sea bream were fine but  t live up to our expectation nor did the spaghetti apple tart with  wa delicious a word of caution the inside space wa full and very very loud if you re looking for a quiet evening sit outside so a mixed bag more
65496e592042bfa2da02709f,we absolutely love cotogna yes we believe one of the best restaurant in san francisco from food to wine to service it is outstanding but it is very difficult to get reservation especially when we live in utah and fly in with a short term plan of arrival dining at cotogna is an amazing experience if possible plan ahead more,we absolutely love  yes we believe one of the best restaurant in san  from food to wine to service it is outstanding but it is very difficult to get reservation especially when we live in  and fly in with a short term plan of arrival dining at  is an amazing experience if possible plan ahead more
65496e592042bfa2da0270a0,we found this place because it wa close to the hotel we stayed at we enjoyed our walk over look at the menu wa a little intimidating because we couldnt pronounce any of them but our server wa super nice and extremely helpful when we asked question we took his suggestion with the ravioli corn plate everything wa perfect it wa great experience to have lunch here for our yr anniversarymore,we found this place because it wa close to the hotel we stayed at we  our walk over look at the menu wa a little  because we  pronounce any of them but our server wa super nice and extremely helpful when we  question we took his suggestion with the ravioli corn plate everything wa perfect it wa great experience to have lunch here for our yr 
65496e592042bfa2da0270a1,it wa good but not five star i didnt like the fact that our wine wa kept away from table and were reliant on someone bringing the bottle to table i also thought it wa overpriced for what is essentially pasta dish more than twice what youd pay in italy food pretty tasty though and the restaurant ambience wa excellent would i go back at a push i think other option for an italian would have to be explored first more,it wa good but not five star i didnt like the fact that our wine wa kept away from table and were reliant on someone  the bottle to table i also thought it wa  for what is essentially  dish more than twice what youd pay in  food pretty tasty though and the restaurant ambience wa excellent would i go back at a push i think other option for an  would have to be  first more
65496e592042bfa2da0270a2,i wa really looking forward to visiting this restaurant during our upcoming visit in march i had admitted to unfortunately booking a reservation in february instead of march a an error and i had reached out to management regarding this explaining my situation with the intention of still going in march and they still charged me the u with no alternative to utilizing the credit for future visit management wa rigid unaccommodating and inflexible for a restaurant that pride themselves with excellent service this wa not the case more,i wa really looking forward to visiting this restaurant during our upcoming visit in march i had admitted to unfortunately booking a reservation in  instead of march a an error and i had  out to management regarding this explaining my situation with the intention of still going in march and they still  me the u with no alternative to  the credit for future visit management wa rigid unaccommodating and inflexible for a restaurant that pride themselves with excellent service this wa not the case more
65496e592042bfa2da0270a3,amazing food and great service we celebrated my birthday tonight and they had paper placemats wishing me a happy birthday the arancini and the pasta wa unbelievably delicious definitely make a reservation and eat here we sat outside and it wa lovely,amazing food and great service we celebrated my birthday tonight and they had paper  wishing me a happy birthday the  and the  wa unbelievably delicious definitely make a reservation and eat here we sat outside and it wa lovely
65496e592042bfa2da0270a4,i read good thing about cotogna while travel planning for sf so i booked a lunch reservation for my family after visiting chinatown that morning we walked to cotogna to make our reservation we were seated immediately and found the space very warm and friendly we ordered the following halibut crudo excellent a very well thought and perfectly executed dish that delicately balanced all the individual ingredient great way to start the meal soppressata pizza very good well made pizza dough wa light and not too chewy my kid enjoyed it penne with pork sausage sugo alla nonna spencer ricotta fresca excellent a rustic dish that wa full of flavour i wanted more agnolotti del plin con sugo di arrosto very good very simple looking but really highlight the quality felt it could add a little cheese for umami but still a great dish service wa good took the time to describe the dish when served which is always nice no timing issue at all overall a very good start to our trip to sf i would definitely consider coming back out of more,i read good thing about  while travel  for  so i booked a lunch reservation for my family after visiting  that morning we  to  to make our reservation we were seated immediately and found the space very warm and friendly we ordered the following halibut  excellent a very well thought and perfectly executed dish that delicately balanced all the individual ingredient great way to start the meal  pizza very good well made pizza dough wa light and not too chewy my   it  with pork sausage    spencer   excellent a rustic dish that wa full of flavour i  more    con  di  very good very simple looking but really highlight the quality felt it could add a little cheese for  but still a great dish service wa good took the time to describe the dish when  which is always nice no timing issue at all overall a very good start to our trip to  i would definitely consider coming back out of more
65496e592042bfa2da0270a5,probably one of the best food in sf this is an amasing itallian restaurant with delicious food and superb service even though the menu is not big the chef is very creative and the service both very friendly and very informative great experience highly recommend it more,probably one of the best food in  this is an   restaurant with delicious food and superb service even though the menu is not big the chef is very creative and the service both very friendly and very informative great experience highly recommend it more
65496e592042bfa2da0270a6,what a great dining experience courteous and knowledgeable staff an extensive wine list and a short but very interesting food menu both starter and main course were cooked to perfection this wa a real treat thank you cotogna,what a great dining experience courteous and knowledgeable staff an extensive wine list and a short but very interesting food menu both starter and main course were  to perfection this wa a real treat thank you 
65496e592042bfa2da0270a7,hi thank you for sharing your well valued comment regarding the knowledgeable staff expansive wine list and love for our italian food we hope to welcome you back in the near future warmly haley farmer guest concierge,hi thank you for  your well valued comment regarding the knowledgeable staff expansive wine list and love for our  food we hope to welcome you back in the near future warmly  farmer guest concierge
65496e592042bfa2da0270a8,excellent food great service wonderfully inventive menu terrific sommelier a great experience all around the octopus and chick pea appetizer wa unusually tender and in a light tasty dressing the yellow beet salad wa terrific do not order the loaf of focaccia bread it large but not enough might be the best bread i can remember having tuscan fried chicken wa great cacio de pepe wa very good but the portion wa extremely small cmon pasta cheese and pepper are cheap give people a larger bowl gelato wa terrific some of the best ive had the little chocolate burrito wa sublime yum all in all a delightful dining experience more,excellent food great service wonderfully inventive menu terrific sommelier a great experience all around the octopus and chick pea appetizer wa unusually tender and in a light tasty dressing the yellow beet salad wa terrific do not order the loaf of  bread it large but not enough might be the best bread i can remember   fried chicken wa great  de  wa very good but the portion wa extremely small   cheese and pepper are cheap give people a  bowl  wa terrific some of the best  had the little chocolate burrito wa sublime  all in all a delightful dining experience more
65496e592042bfa2da0270a9,hi we are elated to hear about your all around wonderful recent visit to cotogna we appreciate you choosing to dine with u and hope to welcome you back sooner than later thank you for taking the time to share your experience warmly haley farmer more,hi we are elated to hear about your all around wonderful recent visit to  we appreciate you choosing to dine with u and hope to welcome you back sooner than later thank you for taking the time to share your experience warmly  farmer more
65496e592042bfa2da0270aa,my family and i had a wonderful saturday afternoon lunch here outstanding food brilliant sommelier and great service would give it the highest recommendation more,my family and i had a wonderful  afternoon lunch here outstanding food brilliant sommelier and great service would give it the highest recommendation more
65496e592042bfa2da0270ab,hi thank you for choosing to dine with u we appreciate your kind word from start to finish from the food to the service wine selection and overall experience we hope we get the chance to welcome you back soon haley farmer more,hi thank you for choosing to dine with u we appreciate your kind word from start to finish from the food to the service wine selection and overall experience we hope we get the chance to welcome you back soon  farmer more
65496e592042bfa2da0270ac,cotogna is undoubtedly the best italian restaurant in sf although i can not recommend the pasta section enough try the ravioli every item on the menu is delicious the staff is extremely friendly and you won t ever receive a no for whatever request you might have the restaurant manager is always on the floor assuring a welcoming atmosphere the restaurant is ideally located within walking distance from fidi and is set up with beautiful romantic light in the evening beautiful if you sit outside it very often fully booked but usually you get a chance via walk in can only recommend more, is undoubtedly the best  restaurant in  although i can not recommend the  section enough try the ravioli every item on the menu is delicious the staff is extremely friendly and you won t ever receive a no for whatever request you might have the restaurant manager is always on the floor assuring a welcoming atmosphere the restaurant is ideally  within walking distance from  and is set up with beautiful romantic light in the evening beautiful if you sit outside it very often fully booked but usually you get a chance via walk in can only recommend more
65496e592042bfa2da0270ad,very bad experience poor assistance from the manager i have booked a chef table and it wa outside they charged me twice for the deposit worst experience in my life,very bad experience poor assistance from the manager i have booked a chef table and it wa outside they  me twice for the deposit worst experience in my life
65496e592042bfa2da0270ae,this is one of our favorite restaurant in san francisco the food is absolutely divine everything on the menu is delicious the drink and wine list are wonderful the atmosphere is lovely the service is impeccable thank you to samantha holley for taking care of our reservation it wa such a pleasure to meet you we will surely be back next time we are in san francisco make sure to get a reservation a soon a you can it is one of the most popular restaurant in san francisco more,this is one of our favorite restaurant in san  the food is absolutely divine everything on the menu is delicious the drink and wine list are wonderful the atmosphere is lovely the service is impeccable thank you to   for taking care of our reservation it wa such a pleasure to meet you we will surely be back next time we are in san  make sure to get a reservation a soon a you can it is one of the most popular restaurant in san  more
65496e592042bfa2da0270af,had a wonderful time a usual this is one uc my favorite spot in sf food wa great especially the sunchoke pasta and the chocolate gelato wa extraordinary love this place,had a wonderful time a usual this is one  my favorite spot in  food wa great especially the   and the chocolate  wa extraordinary love this place
65496e592042bfa2da0270b0,one of the best experience in san francisco the bar downstairs is leek and lively the drink well mixed and there is an interesting mix of people the restaurant upstairs in reminiscent of roka london but still with it own style the open kitchen the friendly waiter and the most incredible f b manager make your day night life outstanding fusion food guest and a chihuahua ate appetizer and main every plate wa exceptional it s worth every penny to eat here more,one of the best experience in san  the bar downstairs is leek and lively the drink well mixed and there is an interesting mix of people the restaurant upstairs in reminiscent of roka  but still with it own style the open kitchen the friendly waiter and the most incredible f b manager make your day night life outstanding fusion food guest and a  ate appetizer and main every plate wa exceptional it s worth every penny to eat here more
65496e592042bfa2da0270b1,the food wa pretty solid but service inconsistency did not met up with the price they forgot about me for a while and it wa while i waited on my main course not a good end,the food wa pretty solid but service inconsistency did not met up with the price they forgot about me for a while and it wa while i  on my main course not a good end
65496e592042bfa2da0270b2,i wa looking for some restaurant for a date on envibe and saw a roka akor i immediately realized that this place is what i wa looking for i m a big fan of cocktail and seafood and this place is great for me the food the service the cocktail were perfect more,i wa looking for some restaurant for a date on  and saw a roka  i immediately  that this place is what i wa looking for i m a big fan of cocktail and  and this place is great for me the food the service the cocktail were perfect more
65496e592042bfa2da0270b3,every single dish wa just so refined and splendid we especially liked the beef scallop and corn this restaurant is a gem,every single dish wa just so refined and splendid we especially  the beef scallop and corn this restaurant is a gem
65496e592042bfa2da0270b4,waiter told u they did not have simple drink mixer ie cranberry and limited to no choice with liquor other than well took over an hour to get any food waiter wa and the helper carlos wa fantastic two of u ordered item and they took hour to get the food completely served based upon looking at their bar and the extreme lack of any liquor bottle i have to assume they are near going out of business the food wa actually quite good but the service wa inexcusable more,waiter told u they did not have simple drink mixer ie cranberry and limited to no choice with liquor other than well took over an hour to get any food waiter wa and the helper  wa fantastic two of u ordered item and they took hour to get the food completely  based upon looking at their bar and the extreme lack of any liquor bottle i have to assume they are near going out of business the food wa actually quite good but the service wa inexcusable more
65496e592042bfa2da0270b5,we had a fantastic time and delicious food in this restaurant we visited with our year old daughter who love sushi and a it wa our first day in sf on our holiday we relied on review on ta i have to say we had an amazing service provided by allen who wa very helpful and knowledgable the food wa delicious beautifully presented and i loved a cocktail and dessert wine we tried i would come back any time more,we had a fantastic time and delicious food in this restaurant we  with our year old daughter who love  and a it wa our first day in  on our holiday we  on review on ta i have to say we had an amazing service provided by  who wa very helpful and  the food wa delicious beautifully  and i  a cocktail and dessert wine we tried i would come back any time more
65496e592042bfa2da0270b6,i have taken a couple of year off writing review during the pandemic not wanting to write anything that might negatively impact a business so after the great meal yesterday night i decided that it is time to start writing again the food and service were both excellent all the fish sushi were very fresh and were made to perfection the salmon toro wa an experience a must when in sf the only thing that prevented the experience from being perfect no bubble water i will go back more,i have taken a couple of year off writing review during the pandemic not wanting to write anything that might negatively impact a business so after the great meal yesterday night i decided that it is time to start writing again the food and service were both excellent all the fish  were very fresh and were made to perfection the salmon toro wa an experience a must when in  the only thing that  the experience from being perfect no bubble water i will go back more
65496e592042bfa2da0270b7,this restaurant wa recommended by the manager of a different sushi restaurant that had no opening for dinner and boy am i glad we ate here they were able to seat u despite not having a reservation and they were friendly with excellent service it is expensive for two with tip but i thoroughly enjoyed our visit the sushi taco were great and the tuna with sea urchin uni wa outstanding even the japanese cheesecake dessert wa very good i highly recommend this restaurant if you are prepared to spend money on a nice meal more,this restaurant wa  by the manager of a different  restaurant that had no opening for dinner and boy am i glad we ate here they were able to seat u despite not  a reservation and they were friendly with excellent service it is expensive for two with tip but i thoroughly  our visit the   were great and the tuna with sea urchin  wa outstanding even the  cheesecake dessert wa very good i highly recommend this restaurant if you are prepared to spend money on a nice meal more
65496e592042bfa2da0270b8,my wife and i had an amazing experience at roka while visiting san francisco i wa about to reserve a table online i loved their feature allowing you to do a tour of the restaurant and pick the specific table you wanted no other place had a feature like this because of covid i wa pick a corner private table down stair in the basement the setting wa very romantic during our dinner a couple wa seated at the bar and asked if they could sit at the table next to u and the hostess said no i loved this they made sure each table wa spread out we did the trust the chef option with the wine pairing and it wa amazing the cost is high but worth it to try each course is different food with different wine the wait staff wa on their a game some of the thing it included wa oyster a variety of sashimi caviar lobster tail wagyu and some amazing dessert highly recommend more,my wife and i had an amazing experience at roka while visiting san  i wa about to reserve a table  i  their feature  you to do a tour of the restaurant and pick the specific table you  no other place had a feature like this because of covid i wa pick a corner private table down stair in the basement the setting wa very romantic during our dinner a couple wa seated at the bar and  if they could sit at the table next to u and the hostess said no i  this they made sure each table wa spread out we did the trust the chef option with the wine  and it wa amazing the cost is high but worth it to try each course is different food with different wine the wait staff wa on their a game some of the thing it included wa oyster a variety of  caviar lobster tail  and some amazing dessert highly recommend more
65496e592042bfa2da0270b9,of the selection tasting menu give you a great selection of the most interesting part of the menu which are fascinating and presented very attractively including the expensive waygu very expensive but unbelievably good short rib highly recommended a add on to menu japanese fried chicken feat toomore,of the selection tasting menu give you a great selection of the most interesting part of the menu which are fascinating and  very attractively  the expensive  very expensive but unbelievably good short rib highly  a add on to menu  fried chicken feat 
65496e592042bfa2da0270ba,solid performance we had a tasting menu and it wa great service wa warm and attentive they treated u to some extra it a happening place with young vibe due to a large open space the level of noise is high,solid performance we had a tasting menu and it wa great service wa warm and attentive they  u to some extra it a happening place with young  due to a large open space the level of noise is high
65496e592042bfa2da0270bb,we booked here for our last night in san fran after looking at the trip advisor review it looked nice wa close by and we like japanese food we had the omakase menu which is essentially a number of course each devised by the chef so you don t know what you are getting food wa generally ok but not outstanding and there wa plenty of it a is par for the course in the u high point were the wagyu beef which wa lovely and the dessert course which comprised fresh fruit a well a another four different dessert low point the sashimi wa sliced over thick which is too big and also had the skin left on the fish course wa lobster which wa basically inedible a it wa so tough and we sent it back to be fair they did then send out the black miso cod with two teeny glass of white wine the bill wa more,we booked here for our last night in san  after looking at the trip advisor review it  nice wa close by and we like  food we had the  menu which is essentially a number of course each  by the chef so you don t know what you are getting food wa generally  but not outstanding and there wa plenty of it a is par for the course in the u high point were the  beef which wa lovely and the dessert course which comprised fresh fruit a well a another four different dessert low point the  wa sliced over thick which is too big and also had the skin left on the fish course wa lobster which wa basically inedible a it wa so tough and we sent it back to be fair they did then send out the black  cod with two teeny glass of white wine the bill wa more
65496e592042bfa2da0270bc,we arrived to fine one guy on reception talking on the phone and completely ignoring u not even a quiet word apologizing for the wait we stood there for more than minute before he finished his call and acknowledged our presence after we sat down the manager came round asking if we were enjoying our evening and i politely suggested that there should always be two people on the front desk he told me that there should be apologized profusely and ordered two glass of wine for u on the house which wa a really nice touch he immediately went to investigate and came back to explain what had happened and apologized again we didnt le this ruin our evening the food wa excellent and the service wa very good although i would agree with other reviewer that there might actually be too many wait staff there and it isnt clear what everyone s job is and who is doing what it got a little confusing but that doesnt take away from the fact that the sushi wa excellent a were the other dish that we tried and we absolutely would go back there again if we were in town more,we  to fine one guy on reception talking on the phone and completely  u not even a quiet word  for the wait we stood there for more than minute before he finished his call and acknowledged our presence after we sat down the manager came round  if we were enjoying our evening and i politely  that there should always be two people on the front desk he told me that there should be  profusely and ordered two glass of wine for u on the house which wa a really nice touch he immediately went to investigate and came back to explain what had  and  again we didnt  this ruin our evening the food wa excellent and the service wa very good although i would agree with other reviewer that there might actually be too many wait staff there and it  clear what everyone s job is and who is doing what it got a little  but that doesnt take away from the fact that the  wa excellent a were the other dish that we tried and we absolutely would go back there again if we were in town more
65496e592042bfa2da0270bd,this wa really a delicious lunch the food wa amazing and interesting very clean and our waitress wa very helpful look forward to a return visit,this wa really a delicious lunch the food wa amazing and interesting very clean and our waitress wa very helpful look forward to a return visit
65496e592042bfa2da0270be,wa taken here for dinner by a close friend and the first question wa is it related to roka in london couldn t get a clear answer there were many and i mean too many wait staff so many in fact it became confusing who to turn to with request then there seemed to be an overeager effort to please so much so that it bordered on patronizing staff were helpful and polite but just seemed not very aware and a if they were running of a script not natural the food wa good and the sushi wa super fresh which wa delightful all in all i think it definitely worth a visit but keep expectation reasonable more,wa taken here for dinner by a close friend and the first question wa is it related to roka in   t get a clear answer there were many and i mean too many wait staff so many in fact it   who to turn to with request then there  to be an overeager effort to please so much so that it bordered on patronizing staff were helpful and polite but just  not very aware and a if they were running of a script not natural the food wa good and the  wa super fresh which wa delightful all in all i think it definitely worth a visit but keep expectation reasonable more
65496e592042bfa2da0270bf,green is always a treat whether you are a vegetarian or not non vegetarian often dont notice the view and dining room with it high ceiling good acoustic warm wood and nicely spaced table is welcoming we were there fo brunch which had a decidedly mexican touch a compared to previous visit everything wa good but coffee wa weak we go to green for the location the food can be but the room easy to park or walk location and the view make it a favorite more,green is always a treat whether you are a vegetarian or not non vegetarian often dont notice the view and dining room with it high ceiling good acoustic warm wood and nicely spaced table is welcoming we were there  brunch which had a decidedly  touch a  to previous visit everything wa good but coffee wa weak we go to green for the location the food can be but the room easy to park or walk location and the view make it a favorite more
65496e592042bfa2da0270c0,have been coming here almost since it opening while the view and the interior have stayed the same the food ha evolved i loved it then and still love it had breakfast with a very mexican influence it nice to see a restaurant change but maintain it quality only shortcoming wa the coffee wa a little anemic more,have been coming here almost since it opening while the view and the interior have stayed the same the food ha  i  it then and still love it had breakfast with a very  influence it nice to see a restaurant change but maintain it quality only shortcoming wa the coffee wa a little anemic more
65496e592042bfa2da0270c1,most likely i ve overlooked this restaurant because it s vegetarian on a friend suggestion we met here and i really enjoyed my dinner our table though miniscule wa at the window overlooking the water we shared a handful of starter with the gluten free accommodation they offer up on the menu my favorite wa the muhammara the broccolini and johnny cake were also delicious i would eat here again more,most likely i   this restaurant because it s vegetarian on a friend suggestion we met here and i really  my dinner our table though  wa at the window  the water we  a handful of starter with the gluten free accommodation they offer up on the menu my favorite wa the  the  and  cake were also delicious i would eat here again more
